Data,Produto,Categoria,Preço Unitário,Custo Unitário,Marca,Quantidade Vendida,Nome do Cliente,Cidade
2023-08-20,cinto,ROUPAS,1.1,0.88,Linguini,9,Cecilia Fernandes,Mauá
2024-01-28,cesto de roupas,UTILIDADES,1.81,1.26,Brown,5,Maria Moreira,Campinas
2023-12-04,chinelo,ROUPAS,9.05,6.85,Brown,35,Srta. Brenda Sampaio,São Bernardo do Campo
2023-12-03,cerveja,BEBIDAS,2.64,1.89,Tabajara,49,Olivia da Conceição,Diadema
2023-08-10,cueca,ROUPAS,6.73,3.41,Brown,32,Lara Farias,São Bernardo do Campo
2024-02-13,arroz 1kg,ALIMENTOS,6.04,4.17,Linguini,37,Isaac Silveira,Santo André
2024-02-07,café,ALIMENTOS,7.71,5.81,Tabajara,43,Luiz Felipe Pacheco,Diadema
2023-05-01,shampoo,HIGIENE,2.03,1.45,Tabajara,21,Mariana da Cruz,Santo André
2024-04-21,saia,ROUPAS,9.77,6.97,Linguini,29,Marcela Nascimento,Diadema
2023-08-08,lâmpada,UTILIDADES,2.63,1.78,Tabajara,27,Ana Sophia das Neves,Ribeirão Pires
2023-08-21,fita isolante,UTILIDADES,8.31,5.17,Tabajara,16,Emanuelly Pacheco,São Bernardo do Campo
2023-05-02,ralo de cozinha,UTILIDADES,5.65,4.09,Brown,17,Clara Rios,Santos
2023-11-15,shampoo,HIGIENE,4.22,3.19,Tabajara,1,Melissa da Luz,Osasco
2023-09-25,desentupidor,UTILIDADES,9.93,6.93,Linguini,16,Ana Júlia Câmara,Mauá
2023-11-09,shampoo,HIGIENE,5.87,3.4,Brown,19,Marcelo Jesus,Campinas
2023-07-28,tomate,ALIMENTOS,3.17,1.85,Tabajara,42,Levi da Costa,Guarulhos
2023-09-18,creme dental,HIGIENE,5.43,3.02,Brown,34,João Vitor Abreu,Guarulhos
2023-07-30,fita isolante,UTILIDADES,2.24,1.76,Linguini,49,Kaique Freitas,Mauá
2024-01-08,tomate,ALIMENTOS,2.77,1.77,Linguini,22,Ísis Duarte,Santos
2023-10-11,fita isolante,UTILIDADES,5.53,4.31,Linguini,48,João Felipe Gomes,Osasco
2024-03-19,cerveja,BEBIDAS,4.14,3.06,Brown,20,Mariah Sá,Mauá
2023-10-06,cerveja,BEBIDAS,1.74,1.12,Linguini,13,Alexandre Mendonça,Diadema
2023-10-20,café,ALIMENTOS,1.22,0.96,Tabajara,36,Vinícius Pacheco,Diadema
2023-11-29,papel higiênico,HIGIENE,3.91,2.41,Brown,30,Srta. Maria Sophia Barbosa,Guarulhos
2023-12-14,boné,ROUPAS,5.57,3.04,Brown,7,Dr. Pedro Fernandes,Diadema
2023-06-18,panela,UTILIDADES,4.91,2.51,Tabajara,34,Maya Melo,Santo André
2023-06-28,desentupidor,UTILIDADES,1.19,0.69,Brown,26,Esther Abreu,São Caetano do Sul
2024-02-07,durex,UTILIDADES,3.47,2.58,Linguini,34,Dra. Carolina Montenegro,Diadema
2024-03-15,lâmpada,UTILIDADES,5.44,3.57,Tabajara,22,Rhavi Dias,Diadema
2023-12-22,dúzia de banana,ALIMENTOS,6.22,4.4,Tabajara,46,Hadassa Cavalcanti,Diadema
2023-05-08,creme dental,HIGIENE,3.92,2.48,Linguini,22,Srta. Olivia Albuquerque,Diadema
2023-09-08,shampoo,HIGIENE,5.44,3.23,Linguini,45,Maria Laura Sampaio,Diadema
2023-06-03,sal,ALIMENTOS,2.96,2.09,Tabajara,15,Gustavo Rezende,Santos
2023-11-11,conhaque,BEBIDAS,9.25,5.71,Linguini,19,Sara Oliveira,Santo André
2024-04-08,escova de dentes,HIGIENE,9.73,6.46,Linguini,42,Paulo Pinto,Diadema
2023-08-04,shampoo,HIGIENE,4.88,3.72,Linguini,36,Bruno Santos,São Bernardo do Campo
2023-08-25,conhaque,BEBIDAS,7.25,3.74,Linguini,8,Ana Cecília Rodrigues,São Bernardo do Campo
2023-07-13,papel higiênico,HIGIENE,3.65,2.43,Brown,43,João Pedro Azevedo,Guarulhos
2024-03-07,boné,ROUPAS,6.5,4.51,Linguini,41,Sra. Julia Pacheco,Mauá
2023-05-02,vinho,BEBIDAS,6.62,3.5,Linguini,27,Maria Helena Machado,Ribeirão Pires
2023-08-29,vinho,BEBIDAS,8.43,4.31,Linguini,31,Pedro Pires,Mauá
2023-07-17,calcinha,ROUPAS,6.19,4.12,Brown,16,Sr. Vitor Melo,Ribeirão Pires
2023-11-27,calcinha,ROUPAS,9.03,6.82,Linguini,45,Joana Costa,Ribeirão Pires
2023-10-15,cueca,ROUPAS,7.44,4.93,Tabajara,33,Maysa da Costa,Osasco
2023-09-29,calcinha,ROUPAS,8.77,4.68,Linguini,24,Leonardo Rios,Santo André
2024-02-19,cesto de roupas,UTILIDADES,8.64,5.12,Brown,50,Luiz Henrique Moraes,Diadema
2023-09-01,filé de tilápia 1kg,ALIMENTOS,5.63,3.99,Brown,19,Olivia Novaes,São Caetano do Sul
2024-03-29,dúzia de banana,ALIMENTOS,4.51,3.3,Tabajara,19,Dra. Lavínia Abreu,Santos
2024-01-30,shampoo,HIGIENE,4.2,2.41,Brown,29,Dr. Vicente Melo,São Bernardo do Campo
2024-02-19,abacaxi,ALIMENTOS,2.88,2.08,Linguini,35,Henrique Câmara,Santos
2024-01-30,cueca,ROUPAS,8.47,6.06,Brown,5,Maria Luiza Pires,Diadema
2024-01-30,cueca,ROUPAS,9.75,7.67,Tabajara,29,Isis Gomes,Osasco
2023-10-29,vinho,BEBIDAS,3.83,2.59,Linguini,48,Ana Júlia Pimenta,Tangamandapio
2023-06-09,cueca,ROUPAS,7.29,4.66,Linguini,10,Otávio Pereira,Diadema
2023-05-03,abacate,ALIMENTOS,1.83,1.2,Tabajara,38,Sra. Melina Moura,Guarulhos
2023-08-07,café,ALIMENTOS,8.97,4.88,Tabajara,10,Pedro Miguel Castro,Diadema
2023-05-13,vinho,BEBIDAS,5.24,3.37,Tabajara,33,Antony Viana,São Bernardo do Campo
2023-10-08,café,ALIMENTOS,2.11,1.66,Linguini,50,Milena da Costa,São Bernardo do Campo
2023-09-24,sabonete,HIGIENE,4.87,3.3,Linguini,31,Anthony da Mata,Diadema
2024-04-29,dúzia de banana,ALIMENTOS,6.24,4.4,Tabajara,46,Milena Lima,Campinas
2023-05-11,lâmpada,UTILIDADES,5.36,2.8,Brown,1,Carlos Eduardo Machado,Mauá
2023-08-07,sabonete,HIGIENE,1.92,1.04,Tabajara,11,Theo Cunha,São Caetano do Sul
2024-04-26,conhaque,BEBIDAS,4.59,2.31,Tabajara,31,Sra. Jade Souza,São Bernardo do Campo
2024-02-25,boné,ROUPAS,7.25,4.17,Tabajara,19,Sra. Lavínia Ribeiro,Osasco
2023-06-13,cueca,ROUPAS,4.52,3.52,Linguini,16,Sr. Caleb Rocha,Ribeirão Pires
2023-06-21,escova de dentes,HIGIENE,4.48,2.95,Brown,27,Mirella Vieira,Osasco
2023-05-16,ralo de cozinha,UTILIDADES,9.68,5.72,Tabajara,4,Maria Clara Vasconcelos,Mauá
2024-04-08,café,ALIMENTOS,8.28,5.15,Brown,43,José Miguel Costa,Campinas
2023-06-24,vinho,BEBIDAS,8.88,4.63,Linguini,29,Theo Oliveira,Diadema
2023-09-27,filé de tilápia 1kg,ALIMENTOS,2.53,1.85,Tabajara,19,Maria Clara das Neves,Ribeirão Pires
2023-11-13,conhaque,BEBIDAS,3.2,2.31,Brown,23,Dr. Davi Lucca Vasconcelos,Mauá
2024-04-04,creme dental,HIGIENE,4.55,2.53,Linguini,15,Anthony Gabriel Barros,Campinas
2023-05-21,fita isolante,UTILIDADES,7.91,4.82,Tabajara,26,Eduardo Ribeiro,São Caetano do Sul
2023-06-13,saia,ROUPAS,5.55,2.92,Brown,37,Stella Cavalcante,São Bernardo do Campo
2023-05-27,sal,ALIMENTOS,6.48,4.56,Tabajara,33,Dra. Sarah Borges,São Caetano do Sul
2023-11-23,vinho,BEBIDAS,4.34,3.01,Brown,21,Jade Sá,Mauá
2023-11-17,lâmpada,UTILIDADES,1.0,0.68,Tabajara,24,Dra. Vitória Carvalho,Osasco
2023-10-16,creme dental,HIGIENE,6.27,3.54,Brown,9,Guilherme Mendonça,Diadema
2024-01-03,abacate,ALIMENTOS,3.45,2.38,Linguini,14,Renan Campos,Campinas
2023-05-31,abacate,ALIMENTOS,8.7,6.38,Tabajara,40,Gustavo Henrique Rocha,Mauá
2023-05-26,tomate,ALIMENTOS,6.86,4.05,Brown,8,Esther da Paz,Guarulhos
2023-07-16,fita isolante,UTILIDADES,1.78,1.29,Linguini,32,Nicolas Oliveira,Santos
2024-01-01,shampoo,HIGIENE,5.81,3.89,Brown,15,Ravi Lucca da Cruz,Santos
2024-01-01,ralo de cozinha,UTILIDADES,4.2,2.19,Tabajara,42,Rebeca Sampaio,São Bernardo do Campo
2023-12-25,creme dental,HIGIENE,4.14,2.77,Tabajara,38,Thales das Neves,Osasco
2024-04-05,ralo de cozinha,UTILIDADES,7.26,4.23,Brown,6,Renan Lopes,São Caetano do Sul
2024-01-26,durex,UTILIDADES,6.2,4.26,Linguini,42,Enzo Barbosa,Santos
2024-03-13,lâmpada,UTILIDADES,7.72,5.16,Linguini,26,Sr. Gustavo Carvalho,Santos
2023-11-13,cesto de roupas,UTILIDADES,4.84,3.1,Tabajara,50,Caio Duarte,Santos
2023-06-04,boné,ROUPAS,1.66,0.95,Brown,33,Maria Helena Borges,Mauá
2023-09-17,escova de dentes,HIGIENE,2.56,1.7,Linguini,45,Sra. Maya Garcia,Guarulhos
2023-09-20,cesto de roupas,UTILIDADES,7.11,5.67,Linguini,39,Olívia Farias,Ribeirão Pires
2024-02-04,panela,UTILIDADES,3.21,2.4,Linguini,17,Dr. Danilo Ferreira,Guarulhos
2023-09-01,escova de dentes,HIGIENE,5.75,4.49,Tabajara,12,Lucca Fernandes,Osasco
2023-09-26,abacaxi,ALIMENTOS,5.2,4.03,Tabajara,40,Lorena Pereira,São Caetano do Sul
2023-07-27,calcinha,ROUPAS,8.13,5.87,Tabajara,2,Arthur Miguel Nunes,Campinas
2024-01-28,creme dental,HIGIENE,7.26,4.96,Tabajara,20,Pietra Garcia,Guarulhos
2023-07-25,papel higiênico,HIGIENE,3.89,2.28,Linguini,31,Beatriz Novaes,Santo André
2023-09-22,arroz 1kg,ALIMENTOS,8.99,7.02,Brown,23,Nina Martins,São Bernardo do Campo
2023-06-09,abacaxi,ALIMENTOS,3.0,1.66,Brown,21,Sara Abreu,Santo André
2023-10-11,conhaque,BEBIDAS,5.66,4.01,Linguini,13,Liam Caldeira,Tangamandapio
2023-11-29,cinto,ROUPAS,6.4,4.05,Brown,28,Srta. Helena da Rosa,Tangamandapio
2024-04-09,durex,UTILIDADES,9.41,6.78,Tabajara,43,Ana Luiza Peixoto,Santo André
2023-12-28,arroz 1kg,ALIMENTOS,3.96,2.37,Tabajara,6,Anthony Jesus,Osasco
2023-06-24,creme dental,HIGIENE,5.44,2.99,Brown,45,Srta. Luísa Sousa,Campinas
2023-12-03,panela,UTILIDADES,5.68,4.3,Linguini,46,Dra. Isadora Cavalcanti,Diadema
2024-02-26,creme dental,HIGIENE,1.09,0.65,Linguini,11,Gabrielly Marques,Diadema
2024-03-19,vinho,BEBIDAS,9.66,6.4,Tabajara,6,José Pedro Barbosa,São Bernardo do Campo
2023-11-28,tomate,ALIMENTOS,2.62,1.61,Tabajara,47,Heloísa Teixeira,São Caetano do Sul
2023-10-16,cesto de roupas,UTILIDADES,2.25,1.28,Tabajara,50,Pietro Carvalho,São Caetano do Sul
2023-11-08,papel higiênico,HIGIENE,5.24,3.8,Brown,21,Helena da Rosa,São Bernardo do Campo
2023-05-05,sabonete,HIGIENE,6.21,3.41,Linguini,17,Vinicius da Conceição,Santo André
2023-09-07,cerveja,BEBIDAS,8.85,5.52,Tabajara,39,Lunna Silveira,Campinas
2023-12-19,tomate,ALIMENTOS,9.03,6.32,Linguini,48,Emanuella Mendes,Tangamandapio
2024-03-21,saia,ROUPAS,6.89,3.93,Brown,10,Maysa Ramos,Campinas
2023-08-08,conhaque,BEBIDAS,9.67,6.29,Linguini,33,Mariah Freitas,Osasco
2024-03-30,conhaque,BEBIDAS,6.16,3.44,Brown,23,Guilherme Ramos,Tangamandapio
2024-02-22,sabonete,HIGIENE,1.89,0.96,Linguini,24,Mateus Barbosa,Tangamandapio
2024-01-24,durex,UTILIDADES,3.7,2.22,Brown,18,Sophie Marques,Santos
2024-04-09,sal,ALIMENTOS,8.09,5.41,Linguini,18,Maitê Almeida,Osasco
2023-10-12,desentupidor,UTILIDADES,1.21,0.67,Tabajara,8,Ana Lívia Albuquerque,Santos
2023-12-07,boné,ROUPAS,1.65,1.04,Tabajara,1,Maitê da Conceição,São Caetano do Sul
2023-08-11,shampoo,HIGIENE,1.6,1.02,Linguini,28,Dra. Heloisa Albuquerque,Guarulhos
2024-04-06,cerveja,BEBIDAS,8.65,6.66,Brown,9,Oliver Carvalho,Santo André
2023-06-24,panela,UTILIDADES,1.78,1.05,Tabajara,45,Yan Araújo,Diadema
2024-03-09,creme dental,HIGIENE,8.86,5.29,Linguini,35,João Pedro Lopes,Santos
2024-02-11,vinho,BEBIDAS,5.18,4.02,Brown,43,Bárbara Vasconcelos,Diadema
2024-04-13,desentupidor,UTILIDADES,1.29,0.65,Brown,27,Olivia Pastor,Santo André
2023-08-17,cinto,ROUPAS,8.37,6.24,Brown,26,Davi Casa Grande,Tangamandapio
2023-10-05,dúzia de banana,ALIMENTOS,5.17,3.36,Tabajara,36,Theodoro Monteiro,São Caetano do Sul
2023-06-09,escova de dentes,HIGIENE,2.77,1.59,Linguini,19,Henry Gabriel Pimenta,Santos
2023-09-18,durex,UTILIDADES,1.24,0.91,Linguini,19,Giovanna Moraes,Mauá
2023-07-07,fita isolante,UTILIDADES,6.31,3.24,Linguini,14,Theodoro Caldeira,Ribeirão Pires
2023-05-30,saia,ROUPAS,7.67,5.0,Tabajara,10,Bruno Jesus,Guarulhos
2023-06-26,escova de dentes,HIGIENE,3.48,1.92,Brown,14,Sarah Fonseca,Santos
2024-03-22,calcinha,ROUPAS,3.55,2.8,Linguini,34,Hadassa Ramos,Santos
2023-06-01,panela,UTILIDADES,1.35,1.08,Linguini,17,Ana Clara Fonseca,Santos
2024-03-05,papel higiênico,HIGIENE,5.44,3.46,Brown,39,Luana Pimenta,Santos
2023-09-19,durex,UTILIDADES,1.01,0.67,Tabajara,39,Benicio Lima,Guarulhos
2023-09-29,vinho,BEBIDAS,6.09,4.43,Tabajara,47,Dante Rodrigues,São Bernardo do Campo
2024-03-06,escova de dentes,HIGIENE,9.07,5.83,Brown,12,Sra. Bianca Cardoso,Santos
2023-11-19,boné,ROUPAS,4.32,2.31,Linguini,10,Luna Nogueira,Ribeirão Pires
2024-03-05,sabonete,HIGIENE,9.06,4.54,Tabajara,32,Sr. Dom Câmara,Mauá
2023-12-09,conhaque,BEBIDAS,5.35,4.26,Tabajara,28,Vitor Nogueira,Santos
2023-06-09,arroz 1kg,ALIMENTOS,1.79,1.21,Brown,22,Srta. Lorena Silva,Guarulhos
2023-10-09,vinho,BEBIDAS,9.02,6.92,Linguini,2,Dra. Rafaela Araújo,Santos
2024-04-15,creme dental,HIGIENE,8.56,4.81,Linguini,5,Olivia Barbosa,Osasco
2023-08-08,shampoo,HIGIENE,9.88,6.02,Tabajara,37,Bruno da Rocha,São Bernardo do Campo
2023-06-19,durex,UTILIDADES,9.71,4.91,Linguini,2,Ana Vitória da Luz,Mauá
2024-01-15,panela,UTILIDADES,5.82,4.12,Linguini,29,Bento Caldeira,Guarulhos
2023-10-20,papel higiênico,HIGIENE,8.76,6.34,Brown,44,Kevin Campos,Santos
2024-01-11,dúzia de banana,ALIMENTOS,1.8,1.43,Brown,10,Antônio Castro,Diadema
2023-08-01,abacate,ALIMENTOS,8.91,5.56,Linguini,45,Elisa Fernandes,Diadema
2023-12-06,calcinha,ROUPAS,1.08,0.77,Brown,19,Marina Azevedo,Ribeirão Pires
2024-03-01,vinho,BEBIDAS,9.05,6.38,Linguini,32,Maria Fernanda Fernandes,Santos
2023-06-22,café,ALIMENTOS,9.23,7.1,Brown,22,Luiz Henrique Marques,São Bernardo do Campo
2023-09-26,arroz 1kg,ALIMENTOS,6.35,4.19,Brown,7,Enzo Gabriel Cavalcanti,Santo André
2024-04-25,café,ALIMENTOS,2.59,1.76,Brown,23,Arthur Miguel das Neves,São Bernardo do Campo
2023-09-15,abacaxi,ALIMENTOS,6.26,4.41,Linguini,44,João Vitor Gomes,Santos
2023-12-04,cerveja,BEBIDAS,2.58,2.04,Linguini,30,Nicolas Aragão,Tangamandapio
2023-12-04,durex,UTILIDADES,3.94,2.92,Tabajara,8,Alexia Castro,Campinas
2023-10-14,cinto,ROUPAS,7.05,5.52,Tabajara,3,Sr. Yan da Mata,São Bernardo do Campo
2023-06-04,cueca,ROUPAS,5.14,2.66,Tabajara,3,Felipe Abreu,Tangamandapio
2023-07-18,escova de dentes,HIGIENE,4.76,2.75,Brown,15,Oliver Farias,Osasco
2023-12-16,durex,UTILIDADES,7.0,4.85,Tabajara,28,João Lucas Ramos,Osasco
2023-11-08,sal,ALIMENTOS,2.86,1.59,Linguini,12,Raul Rezende,Santos
2023-12-16,boné,ROUPAS,6.84,3.77,Brown,20,Theodoro Garcia,Diadema
2023-05-10,shampoo,HIGIENE,6.47,4.7,Linguini,43,Clarice Gonçalves,Ribeirão Pires
2023-11-05,creme dental,HIGIENE,9.43,4.84,Linguini,4,Giovanna Correia,Tangamandapio
2023-08-08,shampoo,HIGIENE,6.5,3.99,Linguini,44,Maria Laura Borges,Ribeirão Pires
2023-07-03,cerveja,BEBIDAS,1.64,0.82,Linguini,50,Isis Peixoto,Mauá
2024-02-12,escova de dentes,HIGIENE,6.61,4.14,Brown,48,Vitória Peixoto,Diadema
2023-06-20,ralo de cozinha,UTILIDADES,2.5,1.68,Brown,44,Evelyn Castro,Tangamandapio
2023-05-02,cinto,ROUPAS,1.45,1.1,Tabajara,41,Lucas Gabriel Moura,Campinas
2024-02-26,café,ALIMENTOS,7.88,4.39,Brown,48,Lucas Gabriel Novaes,Diadema
2024-04-01,dúzia de banana,ALIMENTOS,8.41,6.31,Tabajara,9,Srta. Lunna Carvalho,Ribeirão Pires
2023-10-10,conhaque,BEBIDAS,5.34,3.34,Brown,49,Vicente Fonseca,São Caetano do Sul
2024-01-15,calcinha,ROUPAS,6.13,4.65,Brown,30,Sr. Benício Aragão,Santos
2023-05-29,cerveja,BEBIDAS,3.66,1.84,Linguini,36,Sra. Isis Brito,Santo André
2023-09-10,panela,UTILIDADES,4.76,3.06,Tabajara,4,Anna Liz Casa Grande,Ribeirão Pires
2024-02-02,creme dental,HIGIENE,4.11,2.09,Tabajara,30,Apollo Novaes,Santos
2023-07-29,panela,UTILIDADES,9.23,6.83,Brown,4,Ana Laura Araújo,Campinas
2023-07-19,vinho,BEBIDAS,7.37,3.88,Linguini,15,Gael Henrique Souza,Tangamandapio
2023-12-16,shampoo,HIGIENE,3.71,2.21,Linguini,49,Isabela da Rocha,Campinas
2024-04-23,lâmpada,UTILIDADES,1.17,0.82,Tabajara,44,Dra. Maria Costa,Santos
2023-05-01,vinho,BEBIDAS,9.74,7.6,Brown,23,Melissa Rodrigues,Guarulhos
2024-03-04,shampoo,HIGIENE,4.45,2.56,Linguini,17,Dr. Enrico Andrade,Osasco
2023-06-05,pimenta,ALIMENTOS,5.42,3.46,Linguini,16,Theodoro Caldeira,São Bernardo do Campo
2023-08-04,saia,ROUPAS,6.05,4.71,Tabajara,3,Henry Gabriel Sampaio,São Bernardo do Campo
2024-02-25,cueca,ROUPAS,8.12,6.22,Tabajara,38,Gabriel Albuquerque,Campinas
2024-01-27,ralo de cozinha,UTILIDADES,8.75,6.68,Brown,13,Miguel Siqueira,Mauá
2023-06-20,escova de dentes,HIGIENE,5.77,2.89,Brown,39,Ravy Sales,Campinas
2024-04-27,dúzia de banana,ALIMENTOS,1.82,1.03,Linguini,6,Ana Carolina Cavalcanti,Mauá
2023-07-19,calcinha,ROUPAS,4.0,2.96,Tabajara,31,Arthur Gabriel Santos,Tangamandapio
2024-01-25,cueca,ROUPAS,2.07,1.58,Tabajara,45,Maitê da Luz,Santos
2023-12-27,lâmpada,UTILIDADES,9.02,4.73,Linguini,6,Raquel Freitas,São Caetano do Sul
2023-06-11,saia,ROUPAS,7.75,4.46,Linguini,37,Yago Moreira,Ribeirão Pires
2024-02-08,panela,UTILIDADES,1.22,0.68,Linguini,27,Maria Laura Souza,Santo André
2024-04-20,lâmpada,UTILIDADES,3.28,2.4,Tabajara,14,Melina Pereira,Mauá
2023-05-25,arroz 1kg,ALIMENTOS,1.07,0.62,Tabajara,35,Stella da Cunha,Guarulhos
2023-07-10,creme dental,HIGIENE,1.53,0.8,Linguini,17,Luísa Nascimento,São Bernardo do Campo
2024-02-15,sal,ALIMENTOS,3.4,1.74,Tabajara,17,Isaque da Cunha,Tangamandapio
2023-05-13,vinho,BEBIDAS,5.87,4.49,Linguini,30,Sr. João Pedro Novais,Mauá
2023-12-16,abacaxi,ALIMENTOS,9.34,5.29,Tabajara,10,Igor da Cunha,Mauá
2023-05-25,sabonete,HIGIENE,4.05,2.26,Tabajara,24,Alexandre Vargas,Diadema
2023-09-08,cinto,ROUPAS,9.77,7.71,Tabajara,2,Lorena Dias,Tangamandapio
2024-02-12,cerveja,BEBIDAS,6.4,4.61,Brown,48,Dr. Danilo Correia,Mauá
2023-06-07,cueca,ROUPAS,3.56,2.32,Tabajara,12,Maria Fernanda Duarte,São Bernardo do Campo
2023-12-09,escova de dentes,HIGIENE,7.23,4.66,Tabajara,43,Maria Liz Porto,Ribeirão Pires
2023-07-08,papel higiênico,HIGIENE,2.78,1.44,Brown,13,Daniel Rodrigues,Ribeirão Pires
2023-11-05,creme dental,HIGIENE,2.38,1.21,Brown,21,Júlia da Costa,São Bernardo do Campo
2024-04-24,shampoo,HIGIENE,7.1,4.89,Tabajara,24,Anna Liz Fogaça,Diadema
2023-05-20,cinto,ROUPAS,6.01,3.2,Brown,28,Sra. Isabella Ramos,São Caetano do Sul
2023-05-25,conhaque,BEBIDAS,8.35,6.06,Linguini,40,José Machado,São Caetano do Sul
2023-05-03,abacate,ALIMENTOS,7.08,4.35,Brown,49,Raul Rios,Mauá
2024-03-02,calcinha,ROUPAS,9.08,5.89,Tabajara,15,Otávio Cirino,Tangamandapio
2024-04-02,shampoo,HIGIENE,8.31,6.42,Brown,6,Luiz Felipe Aparecida,Campinas
2023-11-11,tomate,ALIMENTOS,1.57,0.97,Brown,35,Luiz Gustavo Vasconcelos,Mauá
2023-08-27,desentupidor,UTILIDADES,2.75,1.48,Brown,20,Stephany Oliveira,Osasco
2023-08-14,boné,ROUPAS,9.55,6.11,Brown,42,João Felipe Vasconcelos,Osasco
2023-10-10,sabonete,HIGIENE,7.59,3.98,Brown,21,Maria Isis da Mata,Diadema
2023-12-02,vinho,BEBIDAS,1.5,1.04,Linguini,21,Lucas Fonseca,Mauá
2023-12-30,cinto,ROUPAS,6.05,3.16,Linguini,19,Antônio Pimenta,Santo André
2023-07-08,shampoo,HIGIENE,4.07,2.74,Tabajara,35,Alexia Montenegro,Mauá
2024-02-18,papel higiênico,HIGIENE,8.2,5.24,Linguini,28,Rafael da Luz,Ribeirão Pires
2023-07-11,abacate,ALIMENTOS,4.87,2.75,Linguini,22,Renan da Cunha,Osasco
2024-01-12,escova de dentes,HIGIENE,3.71,2.7,Linguini,24,Gabriela Gomes,Guarulhos
2024-04-19,chinelo,ROUPAS,8.95,6.79,Linguini,20,Liam Silva,Diadema
2024-02-17,pimenta,ALIMENTOS,4.95,2.76,Brown,26,Sabrina Nogueira,Diadema
2023-11-27,vinho,BEBIDAS,3.75,2.23,Linguini,13,João Felipe Porto,Ribeirão Pires
2023-07-14,desentupidor,UTILIDADES,7.05,4.13,Tabajara,12,Lunna Moreira,Santos
2023-08-15,abacate,ALIMENTOS,9.61,7.64,Linguini,32,Sr. Luigi Barros,Osasco
2023-06-28,cueca,ROUPAS,3.97,2.51,Brown,32,Davi Lucas Gomes,Tangamandapio
2023-06-01,cinto,ROUPAS,5.59,3.26,Brown,28,Caroline Sousa,Mauá
2024-04-07,conhaque,BEBIDAS,4.29,2.85,Tabajara,33,Heloisa da Mata,Osasco
2023-11-12,tomate,ALIMENTOS,2.1,1.59,Tabajara,39,Juan Leão,Osasco
2023-04-30,panela,UTILIDADES,7.73,5.75,Linguini,33,Dr. Bryan Pacheco,Diadema
2024-03-19,arroz 1kg,ALIMENTOS,8.59,5.24,Brown,33,Pietra Rocha,Osasco
2023-08-09,desentupidor,UTILIDADES,6.67,3.81,Linguini,5,Dr. Emanuel Cavalcanti,Osasco
2024-01-16,abacate,ALIMENTOS,9.41,5.82,Tabajara,37,Maria Liz Peixoto,Osasco
2023-07-14,abacaxi,ALIMENTOS,8.29,4.65,Tabajara,50,Ana Liz Melo,Santos
2023-11-26,abacate,ALIMENTOS,3.12,1.63,Tabajara,4,Srta. Maria Júlia Cavalcanti,Ribeirão Pires
2023-06-11,desentupidor,UTILIDADES,7.22,5.56,Brown,15,Ravi Lucca Albuquerque,São Caetano do Sul
2023-09-25,panela,UTILIDADES,7.49,5.6,Brown,42,Ágatha Novais,São Bernardo do Campo
2023-06-03,desentupidor,UTILIDADES,9.82,5.11,Linguini,36,Sra. Valentina Montenegro,Santos
2023-08-31,conhaque,BEBIDAS,5.23,3.94,Brown,13,Maria Eduarda Nogueira,Diadema
2024-02-18,escova de dentes,HIGIENE,1.12,0.68,Brown,10,Oliver Moraes,São Bernardo do Campo
2023-11-14,cesto de roupas,UTILIDADES,2.99,2.38,Tabajara,44,Kaique Marques,Guarulhos
2023-07-17,dúzia de banana,ALIMENTOS,2.04,1.23,Tabajara,37,Bruna Siqueira,São Caetano do Sul
2023-09-01,ralo de cozinha,UTILIDADES,1.73,1.34,Brown,41,Ravi Lucca da Luz,São Caetano do Sul
2023-06-13,sabonete,HIGIENE,5.69,3.23,Linguini,32,Guilherme Mendes,Campinas
2024-01-26,cerveja,BEBIDAS,6.16,4.23,Linguini,45,Sr. Rhavi Barbosa,Osasco
2024-04-07,shampoo,HIGIENE,2.85,1.52,Linguini,44,João Felipe Correia,Ribeirão Pires
2023-08-10,cesto de roupas,UTILIDADES,9.1,5.78,Brown,22,Dr. Gustavo Costela,Guarulhos
2023-08-14,tomate,ALIMENTOS,4.84,3.2,Linguini,38,Dra. Laura Vasconcelos,Osasco
2023-05-04,papel higiênico,HIGIENE,9.67,5.78,Linguini,31,Dr. Diego Marques,Mauá
2023-08-13,creme dental,HIGIENE,9.92,6.76,Tabajara,27,André Sampaio,Osasco
2023-11-06,dúzia de banana,ALIMENTOS,6.13,4.12,Linguini,50,Bruno Barros,Tangamandapio
2023-12-03,cesto de roupas,UTILIDADES,5.15,4.02,Brown,4,Melissa Fernandes,Tangamandapio
2023-11-25,chinelo,ROUPAS,5.29,3.3,Linguini,47,Mariana Alves,Ribeirão Pires
2023-10-27,conhaque,BEBIDAS,7.54,5.44,Linguini,17,Helena Aragão,Ribeirão Pires
2023-05-04,boné,ROUPAS,1.5,0.78,Brown,25,Rodrigo Souza,Mauá
2024-03-02,conhaque,BEBIDAS,3.64,2.46,Brown,20,José Barbosa,Guarulhos
2024-03-10,vinho,BEBIDAS,3.61,2.1,Brown,28,Arthur Novais,Diadema
2023-09-03,café,ALIMENTOS,2.0,1.33,Linguini,24,Luan Machado,Santo André
2024-03-11,saia,ROUPAS,9.67,5.98,Brown,3,Apollo Gomes,Diadema
2023-07-06,papel higiênico,HIGIENE,8.01,5.26,Tabajara,37,Maria Julia Melo,São Bernardo do Campo
