ID RH,Nome Completo,Estado Civil,Gênero,Data de Nascimento,Data de Contratação,Data de Demissão,Cargo,Salário,Área,Horas Extras,Avaliação
7772,Vitor Hugo Nogueira,Solteiro(a),feminino,26-03-1990,07-06-2018,,estagiário,6819.13,financeiro,65,3
6675,Carlos Eduardo Costa,Solteiro(a),feminino,05-12-1974,17-04-2020,03-01-2023,analista,8286.37,administrativo,35,2
2934,Paulo Freitas,Divorciado(a),masculino,13-03-1992,25-06-2021,,gerente,8691.34,financeiro,66,3
2761,Maria Clara Sales,Casado(a),masculino,21-02-1987,17-01-2023,,gerente,8087.97,operações,47,0
3847,Srta. Isabel Vieira,Casado(a),masculino,06-11-1967,07-03-2019,,coordenador,6484.37,administrativo,27,8
4903,Enzo Gabriel Lopes,Casado(a),não informado,03-08-1963,10-06-2021,,coordenador,2928.66,operações,43,5
6940,Isadora da Cunha,Divorciado(a),feminino,06-10-1994,22-08-2020,,analista,2273.05,comercial,4,7
1149,Mirella Souza,Divorciado(a),masculino,14-12-1989,10-11-2020,,gerente,4147.52,administrativo,91,2
7101,Dr. Paulo Almeida,Casado(a),masculino,29-06-1999,13-02-2019,,gerente,2138.92,operações,51,9
6482,João Felipe Ramos,Casado(a),feminino,12-05-1966,09-04-2019,,gerente,3939.36,operações,15,2
2360,Maria Lima,Viúvo(a),não informado,01-06-1968,04-07-2020,,analista,2970.51,operações,56,3
7196,Dr. João Guilherme Carvalho,Casado(a),não informado,12-08-1997,09-12-2020,,analista,8051.23,financeiro,5,7
7100,Laís da Paz,Solteiro(a),masculino,22-07-1982,09-03-2022,,analista,2651.81,operações,33,2
5232,Emanuelly da Mata,Solteiro(a),não informado,16-01-1977,20-06-2019,,estagiário,7288.89,operações,68,0
8680,Pedro Miguel Santos,Viúvo(a),não informado,17-07-2000,05-11-2018,,estagiário,3469.81,administrativo,21,0
2838,Dr. Vitor Hugo Costa,Viúvo(a),não informado,20-02-1967,10-03-2023,,analista,2063.3,financeiro,28,4
5621,Thiago Souza,Divorciado(a),não informado,10-07-1995,05-09-2019,,analista,8902.29,financeiro,49,7
6290,Luana Cunha,Viúvo(a),feminino,03-04-1984,20-08-2022,,analista,8743.6,administrativo,70,2
7033,Sr. Erick Cavalcanti,Solteiro(a),não informado,22-04-1996,11-04-2019,,coordenador,3620.27,comercial,49,0
2761,Amanda da Mota,Viúvo(a),não informado,20-06-1980,09-02-2022,,estagiário,2865.6,logística,18,1
7487,Olivia das Neves,Viúvo(a),feminino,24-07-1975,23-06-2021,,estagiário,4828.09,operações,0,6
7932,Vicente Gonçalves,Divorciado(a),masculino,09-09-1966,25-07-2018,,gerente,8485.52,operações,36,5
6563,Fernanda Freitas,Viúvo(a),feminino,01-10-1964,19-05-2023,,estagiário,8470.32,financeiro,61,2
1958,Dr. Ryan Viana,Solteiro(a),não informado,24-08-1978,15-02-2019,,gerente,4014.61,administrativo,6,10
4036,Joana Teixeira,Casado(a),feminino,28-03-2002,17-05-2022,,coordenador,9031.72,logística,93,6
9609,Ana Júlia Fernandes,Divorciado(a),feminino,04-11-1981,09-10-2018,,analista,2066.37,comercial,21,2
9712,Emanuelly Rodrigues,Casado(a),feminino,25-11-1987,04-03-2021,,analista,2140.69,operações,82,9
5386,Sra. Alana da Conceição,Viúvo(a),não informado,12-05-1991,18-03-2023,,gerente,9282.64,administrativo,6,10
9402,Lavínia Castro,Divorciado(a),não informado,29-03-1989,28-04-2023,27-07-2022,coordenador,9841.09,comercial,61,6
4798,Arthur Pires,Divorciado(a),feminino,26-08-1970,20-04-2022,,estagiário,8919.92,financeiro,8,3
4790,Lorena da Rosa,Viúvo(a),feminino,01-04-1998,07-12-2019,,gerente,5632.45,financeiro,59,1
9964,Arthur Alves,Casado(a),feminino,29-06-1996,14-01-2023,,analista,2646.38,operações,3,1
3354,Lorena da Mota,Viúvo(a),masculino,25-04-1979,16-11-2021,,coordenador,7247.89,comercial,90,5
4578,Luiz Felipe da Rocha,Casado(a),não informado,26-06-1987,12-11-2020,,gerente,7183.56,logística,30,3
6605,Dr. João Felipe Cardoso,Divorciado(a),masculino,18-05-1980,30-05-2018,,estagiário,9476.4,comercial,78,9
1200,Ana Lívia Oliveira,Solteiro(a),masculino,06-02-1979,02-08-2022,,estagiário,4141.61,operações,72,10
5062,Evelyn Oliveira,Divorciado(a),não informado,23-05-1993,27-05-2018,,estagiário,8129.73,administrativo,2,7
2155,Sra. Ana Sophia Oliveira,Casado(a),masculino,04-08-1969,22-02-2019,,coordenador,7124.41,administrativo,30,0
5634,Milena Teixeira,Casado(a),não informado,10-01-1986,06-08-2019,,analista,2840.7,financeiro,38,0
2104,Clarice Barbosa,Casado(a),não informado,02-09-1977,11-09-2019,,estagiário,5406.34,logística,33,2
5263,Sr. Lorenzo Cunha,Divorciado(a),não informado,14-01-2000,19-10-2022,,coordenador,9607.61,comercial,23,1
7784,Samuel Viana,Divorciado(a),não informado,09-12-1967,07-01-2019,,gerente,4229.17,operações,35,4
8310,Dra. Clara Azevedo,Solteiro(a),feminino,03-01-1973,31-12-2022,,estagiário,9493.22,financeiro,6,3
9393,Ana Julia Costela,Solteiro(a),feminino,22-10-1979,23-09-2022,,estagiário,4884.32,operações,39,6
9265,Sr. João Guilherme Freitas,Casado(a),não informado,25-08-1996,12-03-2019,,analista,3282.38,financeiro,42,9
3231,Benjamin Melo,Divorciado(a),não informado,14-02-1988,12-01-2022,,estagiário,3122.32,administrativo,32,10
1219,Paulo Teixeira,Viúvo(a),não informado,03-08-1972,05-11-2018,,estagiário,4469.56,operações,84,4
9136,Srta. Heloísa Lopes,Viúvo(a),masculino,10-03-1966,25-07-2021,,gerente,5368.19,logística,83,10
3131,Yago Cardoso,Solteiro(a),masculino,13-05-1965,05-09-2022,,gerente,5395.99,administrativo,18,3
8680,João Souza,Casado(a),masculino,29-10-1996,07-01-2021,,analista,7855.02,administrativo,27,0
2320,Joaquim Viana,Divorciado(a),não informado,19-12-1979,29-10-2018,,analista,2031.33,administrativo,4,7
5104,Vitor Gabriel Campos,Casado(a),masculino,06-05-1981,25-08-2022,,coordenador,5471.06,operações,23,4
6145,Sr. Thales Pinto,Solteiro(a),masculino,11-07-1978,30-08-2019,,estagiário,4908.82,logística,76,3
3223,Vitor Hugo Sales,Casado(a),feminino,06-04-1977,12-06-2020,,analista,2871.2,financeiro,75,1
3580,Lucca Martins,Casado(a),masculino,19-01-1973,19-01-2023,,analista,2425.0,operações,18,4
1005,Vinicius Viana,Casado(a),feminino,04-11-1969,25-02-2023,,estagiário,6356.13,logística,46,6
4707,Emanuella Dias,Viúvo(a),feminino,17-09-1993,31-08-2020,,gerente,7010.06,financeiro,66,6
9467,Benício Souza,Casado(a),não informado,29-04-1979,03-01-2023,08-12-2022,gerente,4131.53,comercial,68,4
8140,Camila Aragão,Viúvo(a),feminino,12-09-1977,01-12-2020,,estagiário,4862.88,financeiro,49,0
3474,Luiz Fernando da Paz,Solteiro(a),masculino,25-01-1988,26-12-2022,,coordenador,8878.65,financeiro,24,0
7874,Sr. Eduardo Santos,Divorciado(a),masculino,20-10-1965,23-09-2021,,gerente,5390.92,administrativo,47,6
4238,Dra. Alexia Carvalho,Viúvo(a),não informado,04-04-1963,30-06-2018,,coordenador,7109.85,administrativo,46,8
7001,Ryan Fernandes,Casado(a),masculino,03-02-1965,17-02-2022,19-12-2022,gerente,2681.6,financeiro,12,4
4875,Sra. Eloah Monteiro,Casado(a),masculino,04-04-1968,10-06-2021,,analista,2355.61,comercial,15,1
7915,Ian Peixoto,Casado(a),feminino,05-10-1965,03-04-2020,,coordenador,3497.21,logística,7,3
1594,Gabriel Gomes,Casado(a),feminino,12-05-1970,15-03-2023,,estagiário,2314.48,comercial,76,1
8527,Davi Viana,Solteiro(a),feminino,25-08-1976,05-07-2021,,coordenador,3922.45,logística,83,3
3262,Emanuel Dias,Casado(a),feminino,10-03-2005,08-12-2021,,gerente,2667.51,administrativo,79,7
7122,Raquel Araújo,Divorciado(a),masculino,24-03-2004,19-09-2022,10-01-2023,estagiário,6030.99,financeiro,28,9
2049,Júlia Melo,Solteiro(a),não informado,15-06-1985,11-04-2019,,analista,2789.3,operações,88,3
4496,Pedro Lucas Caldeira,Viúvo(a),feminino,04-12-1976,29-10-2021,,estagiário,8409.73,logística,73,3
3409,Dra. Cecília Cunha,Solteiro(a),não informado,25-11-1965,06-04-2020,,analista,8977.52,comercial,17,6
6099,Sofia da Paz,Divorciado(a),não informado,22-04-1995,21-05-2021,,estagiário,6669.75,operações,16,0
5542,Emanuel Carvalho,Divorciado(a),masculino,23-12-1963,27-01-2019,,analista,9733.3,comercial,5,9
9422,Catarina Lopes,Viúvo(a),masculino,21-06-1978,25-10-2018,,gerente,4866.01,comercial,53,5
1397,Igor Pires,Casado(a),não informado,20-01-1994,01-09-2020,,gerente,4171.71,administrativo,18,2
9126,Dra. Milena Rezende,Divorciado(a),não informado,21-10-1983,07-01-2023,,analista,8430.42,administrativo,76,9
8656,Vitor Hugo da Paz,Divorciado(a),feminino,08-05-1985,31-12-2019,,gerente,2372.73,administrativo,4,9
1921,Marcos Vinicius Ribeiro,Solteiro(a),não informado,20-03-1999,31-08-2019,,analista,3036.46,administrativo,77,9
9092,Mirella da Cruz,Solteiro(a),não informado,31-08-1975,20-01-2020,,coordenador,5446.54,administrativo,33,10
4278,Henrique Nunes,Divorciado(a),masculino,27-05-1991,19-03-2020,13-04-2023,coordenador,4069.11,logística,90,7
5309,Danilo Porto,Casado(a),masculino,19-03-1996,31-03-2021,,estagiário,6876.37,logística,100,7
4269,Dr. Heitor Barbosa,Solteiro(a),não informado,30-01-1997,18-12-2020,,gerente,3641.48,comercial,19,10
6561,Matheus Duarte,Casado(a),não informado,20-02-1992,26-04-2023,,analista,9689.54,financeiro,74,5
9496,Rafael Cardoso,Solteiro(a),masculino,30-04-2000,06-02-2019,,estagiário,4445.21,financeiro,3,10
6903,Brenda da Mota,Casado(a),não informado,23-02-2002,05-12-2021,,estagiário,8505.64,comercial,76,1
4178,João Correia,Solteiro(a),não informado,08-07-1991,07-07-2021,,estagiário,8940.88,financeiro,98,9
9367,Luiz Gustavo Pires,Solteiro(a),masculino,10-08-1987,14-02-2022,,gerente,2588.26,administrativo,18,8
7975,Bárbara Barros,Divorciado(a),feminino,22-05-2002,20-09-2022,,analista,2118.33,administrativo,88,8
4376,Kevin Araújo,Divorciado(a),não informado,25-07-1984,24-01-2023,,gerente,2032.68,operações,75,1
6020,Ana Laura Nascimento,Viúvo(a),masculino,18-09-1992,20-10-2022,,gerente,6639.91,administrativo,87,3
8407,Luiz Otávio Peixoto,Divorciado(a),feminino,08-10-1975,31-10-2020,,gerente,2845.49,administrativo,93,8
4531,Maria Fernanda Oliveira,Solteiro(a),feminino,28-06-1986,13-08-2021,,estagiário,7997.76,administrativo,70,10
2492,Sr. Luiz Henrique Rezende,Solteiro(a),não informado,20-01-2003,24-08-2022,,analista,5148.47,administrativo,64,8
9595,Beatriz Santos,Solteiro(a),feminino,24-01-1967,25-11-2022,,gerente,4186.56,logística,78,3
4705,Ryan Moraes,Viúvo(a),não informado,08-05-1985,07-06-2021,,coordenador,3838.5,administrativo,96,0
1807,Dr. Diego Pereira,Viúvo(a),masculino,30-01-2005,15-07-2018,,estagiário,9778.4,financeiro,31,1
6475,Eloah Silva,Solteiro(a),masculino,12-03-1975,28-07-2021,,coordenador,5600.28,logística,61,5
6560,Ana Julia Monteiro,Solteiro(a),feminino,26-09-1968,28-08-2018,,coordenador,8191.92,financeiro,5,5
9001,Vitor Hugo da Paz,Divorciado(a),não informado,16-03-1985,04-09-2018,,estagiário,9914.74,logística,22,6
4568,Kaique Sales,Solteiro(a),não informado,16-06-2001,20-09-2021,,estagiário,6687.14,financeiro,26,1
1939,Clarice Barros,Casado(a),não informado,04-11-2003,30-01-2021,,analista,5756.26,operações,28,1
5087,Rafaela Gomes,Casado(a),masculino,14-02-1979,11-04-2021,,analista,3979.19,financeiro,29,2
3468,Pietro Gonçalves,Divorciado(a),não informado,27-02-1994,17-03-2021,,gerente,5701.13,operações,48,9
4344,Gabriel Teixeira,Viúvo(a),não informado,20-09-1967,14-09-2021,,estagiário,5013.99,comercial,61,5
4984,Alícia da Conceição,Casado(a),feminino,07-10-1965,28-06-2021,,analista,4583.02,operações,81,9
5078,Davi Lucas Farias,Casado(a),masculino,08-01-1989,12-05-2021,,analista,8254.13,comercial,25,4
4130,Júlia Dias,Solteiro(a),feminino,26-03-1991,22-01-2023,,coordenador,4144.92,administrativo,10,4
8708,Matheus Moura,Viúvo(a),não informado,21-01-1988,07-04-2020,,estagiário,5024.96,operações,98,8
5197,Enzo da Conceição,Solteiro(a),não informado,11-11-1993,03-07-2020,,analista,6317.34,comercial,87,1
5447,André Moreira,Divorciado(a),feminino,04-03-1971,07-03-2019,,gerente,2717.47,logística,98,9
4411,Luana Fogaça,Casado(a),masculino,25-04-1974,25-06-2018,08-09-2022,coordenador,3234.79,operações,90,2
6349,Raul Peixoto,Divorciado(a),não informado,20-02-1994,24-05-2022,19-07-2022,gerente,6339.86,financeiro,93,8
3208,Juliana Peixoto,Solteiro(a),não informado,07-05-2004,04-12-2018,,gerente,8157.6,administrativo,68,3
7173,Enzo Martins,Viúvo(a),masculino,16-10-1984,21-05-2019,,gerente,9653.12,comercial,98,9
3975,Sr. Pietro Ramos,Divorciado(a),não informado,18-02-1980,29-04-2019,,gerente,3730.24,comercial,16,5
7709,Maitê da Rosa,Viúvo(a),feminino,16-12-1971,27-03-2022,,coordenador,5201.27,operações,14,0
7361,Dra. Daniela Cardoso,Solteiro(a),feminino,12-01-1970,27-10-2022,,coordenador,8580.13,comercial,41,10
7144,Dra. Isabelly da Conceição,Viúvo(a),não informado,30-11-1989,29-09-2018,,gerente,4309.29,administrativo,77,1
1530,Esther Moraes,Viúvo(a),feminino,17-07-1974,23-09-2018,,analista,7500.44,comercial,38,5
6314,Natália Vieira,Viúvo(a),masculino,22-12-2001,13-04-2019,,coordenador,7219.7,logística,24,1
6638,Carlos Eduardo Lima,Casado(a),não informado,20-11-1987,09-04-2022,,analista,7536.34,logística,95,6
5982,Sr. Lucca da Mota,Divorciado(a),feminino,27-01-1987,29-05-2021,,analista,9892.23,logística,61,2
2633,Maysa Barros,Divorciado(a),não informado,13-01-1979,08-05-2021,,gerente,8938.19,administrativo,36,4
6307,Sr. Pedro Miguel Ramos,Solteiro(a),não informado,08-03-2001,16-09-2019,,gerente,7219.12,financeiro,91,9
7676,Evelyn Ramos,Viúvo(a),feminino,18-08-1970,07-02-2019,,analista,5558.35,comercial,16,5
4011,Ana Ribeiro,Divorciado(a),feminino,18-08-1982,23-01-2020,,estagiário,6934.59,administrativo,19,3
3842,Maria Araújo,Viúvo(a),não informado,30-07-1997,18-01-2021,04-04-2023,estagiário,4758.5,operações,55,5
5051,Rafael Fernandes,Solteiro(a),não informado,08-05-1971,01-04-2019,,coordenador,3918.07,financeiro,81,4
4417,Fernanda Melo,Casado(a),não informado,07-04-1996,20-03-2022,,estagiário,4603.8,comercial,51,4
1074,Fernando Araújo,Divorciado(a),não informado,08-07-1979,28-09-2020,,estagiário,9916.89,financeiro,18,6
8038,Cauã Moura,Solteiro(a),feminino,11-07-1984,15-07-2020,,estagiário,5913.41,operações,92,4
4794,Pedro Lucas Campos,Divorciado(a),feminino,01-08-1964,02-05-2023,,gerente,3494.21,comercial,3,0
5505,Laura Correia,Casado(a),masculino,24-06-1983,25-10-2019,,estagiário,8638.86,administrativo,88,9
5754,Benício Souza,Solteiro(a),não informado,20-09-1963,08-04-2021,,analista,4876.16,logística,90,3
2625,Srta. Luna Lopes,Divorciado(a),feminino,27-01-1998,21-04-2019,,gerente,9576.45,administrativo,97,7
7596,Sr. Benjamin Lopes,Divorciado(a),feminino,16-02-2000,05-03-2022,,coordenador,2720.31,comercial,27,0
4984,Kamilly da Rocha,Solteiro(a),masculino,24-01-1967,11-09-2020,,gerente,7509.25,financeiro,49,5
2328,Maria Luiza da Rocha,Divorciado(a),feminino,17-03-2005,28-10-2020,,coordenador,5042.01,administrativo,61,6
4698,Stephany Cardoso,Casado(a),masculino,17-10-2003,19-12-2018,,coordenador,5318.34,logística,54,0
4449,Maria Luiza Ramos,Casado(a),não informado,11-05-1978,25-05-2021,,coordenador,9863.91,comercial,11,10
8303,Juan da Rosa,Solteiro(a),feminino,05-05-1995,06-03-2020,,analista,8914.77,administrativo,67,1
3358,Srta. Marcela Sales,Solteiro(a),não informado,27-05-1999,15-08-2018,,coordenador,9055.29,comercial,74,0
5713,Emilly Pires,Viúvo(a),não informado,21-07-1998,11-10-2019,,gerente,2932.64,operações,64,9
8184,Vinicius Vieira,Divorciado(a),não informado,13-10-1974,13-03-2019,,gerente,5329.25,operações,1,7
1757,Igor Souza,Casado(a),masculino,01-05-1987,04-12-2021,,gerente,9989.52,comercial,75,6
1181,Natália Costela,Solteiro(a),masculino,23-08-2000,28-06-2022,,estagiário,2720.87,logística,20,0
1368,Bruna Araújo,Divorciado(a),feminino,11-06-1966,11-03-2021,,coordenador,5779.76,operações,42,1
8690,Bianca Correia,Solteiro(a),feminino,13-07-2002,25-05-2019,,analista,3588.06,administrativo,48,0
6102,Lara Barros,Casado(a),masculino,17-04-1976,31-12-2020,,estagiário,9217.07,financeiro,35,6
3191,Dr. Levi da Mata,Viúvo(a),não informado,14-09-2004,21-01-2020,,gerente,4656.43,operações,3,5
3518,Srta. Heloísa Novaes,Divorciado(a),não informado,11-11-1962,26-02-2019,,analista,4763.27,logística,27,4
6821,Sr. Guilherme Lima,Casado(a),não informado,25-05-1984,03-05-2020,,estagiário,7959.02,logística,79,6
2555,Arthur Souza,Viúvo(a),masculino,24-01-2001,28-01-2019,,analista,2031.14,operações,2,6
3838,Sr. Yago Ferreira,Solteiro(a),feminino,17-04-1976,06-10-2020,,gerente,6242.79,financeiro,32,2
4397,Enrico Campos,Divorciado(a),masculino,12-12-1962,26-07-2019,,gerente,4080.91,financeiro,68,6
1137,Dr. Enzo Correia,Viúvo(a),feminino,14-08-1988,20-05-2021,,coordenador,4690.46,financeiro,98,9
6034,Emilly Pires,Solteiro(a),não informado,17-03-2000,30-05-2018,,gerente,8810.01,comercial,29,1
5327,Sr. Eduardo Castro,Divorciado(a),masculino,10-08-2002,13-02-2020,,gerente,4528.34,administrativo,23,1
7248,Dr. Arthur Cunha,Viúvo(a),feminino,10-05-1981,31-08-2019,,coordenador,4329.35,financeiro,23,3
8943,Ana Clara Azevedo,Divorciado(a),masculino,02-03-1988,25-08-2020,,coordenador,6615.54,logística,65,5
9442,Diogo Araújo,Divorciado(a),não informado,18-04-1986,12-07-2022,,coordenador,9228.94,financeiro,48,3
6607,Miguel da Mota,Solteiro(a),não informado,28-10-1996,08-11-2018,,coordenador,3777.59,comercial,62,5
2728,Sabrina Moura,Casado(a),não informado,03-11-1966,06-07-2021,,estagiário,9972.93,operações,3,5
7142,Sr. Luiz Felipe Sales,Casado(a),não informado,04-11-1991,27-12-2018,,gerente,2591.19,administrativo,95,7
2422,Thiago Costela,Divorciado(a),masculino,28-07-1973,10-04-2021,25-04-2023,coordenador,9599.84,logística,70,8
3472,Dr. João Miguel Cardoso,Divorciado(a),feminino,08-09-1964,29-10-2022,,coordenador,3268.62,comercial,98,10
2562,João Pedro Rocha,Viúvo(a),feminino,20-04-1990,20-09-2022,,gerente,4692.41,comercial,79,10
7677,Raul Barbosa,Divorciado(a),feminino,15-04-1976,24-03-2020,,gerente,3191.99,operações,49,3
9778,Raquel Novaes,Divorciado(a),feminino,10-01-1992,21-03-2019,,analista,3871.12,operações,95,0
6313,Catarina Teixeira,Solteiro(a),masculino,11-08-1969,27-10-2018,,coordenador,7317.45,logística,92,0
2475,Luiz Miguel Almeida,Casado(a),feminino,21-08-1975,14-10-2018,,estagiário,5387.58,administrativo,6,3
4905,Diego Gomes,Divorciado(a),não informado,30-10-1986,01-08-2019,,gerente,4638.18,comercial,63,3
4411,João Gabriel Santos,Viúvo(a),feminino,17-04-1964,06-07-2021,,gerente,9934.44,comercial,91,6
6252,Emilly da Costa,Casado(a),masculino,19-06-1967,05-05-2023,,estagiário,6190.0,financeiro,100,9
5260,Melissa Caldeira,Viúvo(a),não informado,01-04-1963,26-01-2023,18-12-2022,analista,9132.64,financeiro,35,8
2500,Enzo Gabriel Costa,Viúvo(a),não informado,07-01-1997,22-08-2021,,coordenador,2031.68,financeiro,27,8
1804,Yago Lima,Divorciado(a),feminino,11-02-1985,03-03-2021,,analista,3270.58,financeiro,24,10
5551,Pedro Lucas Vieira,Viúvo(a),não informado,17-06-1992,11-08-2022,,analista,3466.67,administrativo,73,5
8788,Rodrigo da Luz,Viúvo(a),masculino,20-04-1971,20-02-2022,,coordenador,5957.65,financeiro,71,1
7355,Dr. Kaique Nunes,Viúvo(a),feminino,27-06-1966,31-03-2019,,coordenador,6276.04,administrativo,7,0
5013,Vitória Rezende,Casado(a),não informado,11-11-1968,04-11-2020,,coordenador,8225.09,administrativo,67,2
5113,Yago Rocha,Divorciado(a),feminino,20-02-1976,15-12-2021,,coordenador,8161.49,comercial,97,0
9645,Dra. Marcela Campos,Divorciado(a),masculino,16-01-1979,11-12-2020,,estagiário,7070.14,operações,54,3
5540,Bianca Barros,Viúvo(a),masculino,22-07-1973,14-08-2019,,estagiário,8907.93,financeiro,68,0
4091,Isabel Pires,Casado(a),não informado,20-06-1976,12-03-2020,,estagiário,6583.06,administrativo,56,3
1362,Maria Cecília Souza,Divorciado(a),masculino,22-09-1986,23-02-2023,,analista,7406.96,financeiro,100,6
4867,Luiz Fernando Aragão,Divorciado(a),feminino,20-09-1994,25-10-2021,,analista,4028.09,administrativo,59,10
9395,Maitê Vieira,Casado(a),feminino,11-01-1999,25-01-2023,03-08-2022,analista,4539.82,operações,76,10
1051,Cecília Costa,Casado(a),masculino,09-07-1993,26-08-2022,,analista,8110.64,operações,71,9
3652,Maria Vitória Dias,Casado(a),masculino,24-04-1976,28-05-2018,,analista,7554.9,financeiro,89,3
4640,Sra. Isabelly Correia,Solteiro(a),masculino,16-03-1981,22-01-2019,,gerente,5054.22,financeiro,91,10
6715,Isabel Peixoto,Viúvo(a),feminino,22-06-1979,10-06-2021,11-06-2022,gerente,5362.5,administrativo,77,7
4748,Francisco Pereira,Divorciado(a),masculino,04-02-1965,22-09-2018,,estagiário,7520.69,comercial,100,6
7060,Calebe Costela,Viúvo(a),não informado,30-08-1974,16-06-2021,,coordenador,6731.11,operações,92,2
